# Columns: eps_xx eps_yy eps_xy
-8.841118e-03	-8.541537e-03	1.674768e-04
8.506781e-03	8.816609e-03	1.305807e-04
-9.009361e-03	-8.825199e-03	1.581482e-04
-6.612899e-03	-6.255816e-03	2.207454e-04
-6.370344e-03	-6.032418e-03	2.372288e-04
-8.949120e-03	-8.635802e-03	1.980795e-04
2.821870e-03	3.124088e-03	2.272683e-04
-6.577133e-03	-6.236806e-03	1.776273e-04
