# Columns: eps_xx eps_yy eps_xy
-8.357415e-04	-8.463519e-04	-2.798895e-05
4.963635e-04	5.034613e-04	-8.396421e-06
3.971944e-03	4.116664e-03	4.187785e-07
8.839475e-04	8.592512e-04	-1.132674e-05
8.642688e-04	8.490767e-04	-2.029938e-05
3.037204e-03	3.020697e-03	-5.687103e-05
6.076505e-04	6.015301e-04	1.149659e-07
8.840816e-04	8.621516e-04	3.452828e-05
