# Columns: eps_xx eps_yy eps_xy
-1.933835e-03	-1.949612e-03	-4.054235e-05
-1.032528e-03	-1.072876e-03	-5.645949e-06
-2.422812e-03	-2.362922e-03	-4.052508e-05
-1.899301e-03	-1.837889e-03	-9.228340e-06
-5.795264e-04	-5.871238e-04	-2.922236e-05
-9.564497e-04	-9.299585e-04	-8.161792e-06
6.613958e-03	6.205710e-03	3.164225e-04
5.674645e-03	5.336903e-03	-5.387144e-04
