# Columns: eps_xx eps_yy eps_xy
8.992977e-03	8.570216e-03	-6.514206e-05
-2.927224e-03	-3.080736e-03	-7.110738e-05
-3.088771e-03	-3.331697e-03	-4.583661e-05
3.753697e-03	3.629667e-03	-1.897338e-05
-3.965103e-03	-4.099683e-03	-2.518985e-05
1.077915e-02	1.061696e-02	-1.964791e-05
-1.035274e-02	-1.056411e-02	-8.557553e-05
-2.974833e-03	-3.223439e-03	-2.645899e-05
